mean,std_err,ci_2.5,ci_97.5,p_value,word_index
0.37252343547849004,0.06481014786676552,0.2660866802252271,0.5193605731003905,0.0004997501249375312,0
0.4075482936196489,0.05907128374869875,0.3105420539717155,0.5401325676867623,0.0004997501249375312,1
0.375417089676315,0.06644188695411728,0.2715701792292166,0.5312585366133785,0.0004997501249375312,2
0.4035112339252812,0.0639470410679794,0.30040926489359304,0.5494346596106384,0.0004997501249375312,3
0.38476149073896065,0.06905584217846379,0.27038935048227214,0.5369695000060162,0.0004997501249375312,4
0.35954154023974677,0.06268226108537339,0.26209715130628225,0.5016673324480373,0.0004997501249375312,5
0.3753373115361032,0.05982682251466736,0.27928202928756046,0.5107334789239371,0.0004997501249375312,6
0.37009568081638866,0.06766726348387818,0.26117835694397423,0.5225202318592764,0.0004997501249375312,7
0.3937307834095512,0.06671487066653398,0.2853793156236217,0.5424964804399561,0.0004997501249375312,8
0.3871293925385377,0.06750721729285991,0.2779685873903197,0.5363209637061763,0.0004997501249375312,9
0.37899581326847603,0.06390117038192905,0.27555458176528463,0.5224587265269937,0.0004997501249375312,10
0.3605970776857225,0.061869533359644346,0.2668104945606862,0.5010360524737741,0.0004997501249375312,11
0.3426245479960813,0.06671464012869932,0.23645095328759944,0.49705421617818557,0.0004997501249375312,12
0.38961312472916143,0.061157139819595197,0.291522911846414,0.5261252454149201,0.0004997501249375312,13
0.40920919191217725,0.0619738852225009,0.3083670742856384,0.5455281309800624,0.0004997501249375312,14
0.4057225813686214,0.06366621126178015,0.30623960339338985,0.5447117001997226,0.0004997501249375312,15
0.375450953453043,0.06214382853033071,0.2776265988629106,0.513288433006771,0.0004997501249375312,16
0.3946343621315999,0.06017752128059835,0.2984593793651772,0.5311982312591378,0.0004997501249375312,17
0.36711418947889063,0.06897042506286374,0.25828920989167514,0.5232952817185943,0.0004997501249375312,18
0.3991551885755523,0.06006167954849931,0.30221047361184666,0.5324016191284209,0.0004997501249375312,19
0.3682689983403231,0.06319570172694804,0.264225118452068,0.5061014200751343,0.0004997501249375312,20
0.3682676266902076,0.06604260437758011,0.2609289642786455,0.5189847125739632,0.0004997501249375312,21
0.38104081749197294,0.060879252814557284,0.2840900091699134,0.5192597537614142,0.0004997501249375312,22
0.3654342767000815,0.06651239690406187,0.25534703037344386,0.5124291708977281,0.0004997501249375312,23
0.4647402010408018,0.0634597407593787,0.3612914713375239,0.6015949710589912,0.0004997501249375312,24
0.35703803337343026,0.061416864394659966,0.257703574865568,0.488438013085099,0.0004997501249375312,25
0.40184287681563735,0.06129215708712684,0.3012968886644319,0.535186745194547,0.0004997501249375312,26
