mean,std_err,ci_2.5,ci_97.5,p_value,word_index
0.2131133244485362,0.03217019368729647,0.1511739773245141,0.2777751095146457,9.999000099990002e-05,0
0.11606349107924993,0.03554816149783472,0.048920688285899655,0.1866461731535699,0.00029997000299970003,1
0.10068133963866244,0.033560143769209176,0.03941839487627035,0.17025017807785847,9.999000099990002e-05,2
0.0511420020005131,0.019147564897334792,0.015139585850323626,0.08932257914972627,0.0024997500249975004,3
0.16949840980492098,0.050271268745408965,0.07308507462847846,0.2701509476017885,0.00019998000199980003,4
0.00970029337951903,0.017589683114590922,-0.022402477648737394,0.04581549209180012,0.30196980301969806,5
0.14046366907706712,0.04160670178467982,0.05884537895901169,0.22343356912611234,9.999000099990002e-05,6
0.07921392066768895,0.023557664620526855,0.034968231374613815,0.12655484615754325,0.00019998000199980003,7
0.17190771317014258,0.03190965621924927,0.11285204208388014,0.23701479421134972,9.999000099990002e-05,8
0.14342498301928416,0.030979301470625827,0.08380684390205584,0.2054724902638316,9.999000099990002e-05,9
0.11896803879289317,0.027997430546670463,0.0648249615850589,0.17494492825457897,9.999000099990002e-05,10
0.08723003671412835,0.028312945161107203,0.03402505088069306,0.1443540215549991,0.00029997000299970003,11
0.1529082298469097,0.03136624450137077,0.09203057092498915,0.2156726289628709,9.999000099990002e-05,12
0.15303072280282384,0.03376029475459186,0.0871418973011334,0.21947870079631351,9.999000099990002e-05,13
0.18997467696992004,0.036483180675503595,0.12084193456707436,0.26366921809015503,9.999000099990002e-05,14
0.11593034859691713,0.03321309920716813,0.0524639286472512,0.18338663907419173,9.999000099990002e-05,15
0.010615086228739821,0.015049402566623987,-0.017790468027971008,0.04118033813961392,0.24737526247375263,16
0.05205281019006621,0.018696062089677626,0.01535246775389627,0.08952952439229014,0.0016998300169983002,17
0.12797767374746352,0.03230977940544283,0.06550191913039866,0.19107546964872785,9.999000099990002e-05,18
0.07380256438073936,0.025992141287736692,0.0237766283426309,0.12577391375583072,0.0012998700129987,19
0.0752776755139393,0.023449490298232303,0.03093979882660376,0.12263810400743054,0.00039996000399960006,20
0.0656755954461534,0.023561392979484223,0.021797547437679147,0.11347173418787443,0.0016998300169983002,21
0.07370900256822811,0.023210824889227582,0.029253474221787423,0.12039120036991537,0.0008999100089991,22
0.09315964879474531,0.026692009022716987,0.042510081716952655,0.14648991511877885,9.999000099990002e-05,23
0.1450047299829686,0.024365014531668693,0.09869961443184685,0.19453242233876666,9.999000099990002e-05,24
0.10548759546288275,0.01914900765674408,0.06876856957061962,0.144249537779406,9.999000099990002e-05,25
0.12589437400669828,0.025178404255918274,0.07914543805596454,0.17656423460085066,9.999000099990002e-05,26
0.06939734303100893,0.019450325211168303,0.033654912366014963,0.10923610853550449,9.999000099990002e-05,27
0.12055364230352536,0.032575233661039454,0.059511342803637866,0.18611266984971925,9.999000099990002e-05,28
0.14542284419865648,0.030498657300527716,0.08586872791842179,0.20502397927392055,9.999000099990002e-05,29
0.023669877986690766,0.016892605588942837,-0.008102144277373,0.05798440801364376,0.0771922807719228,30
0.14449346267534321,0.03641422497427588,0.07504370064550057,0.21519034728227435,9.999000099990002e-05,31
0.04682979108442999,0.016694787437001073,0.015374892411352243,0.08046527029226437,0.001999800019998,32
0.1253843254784032,0.031117649469286322,0.06625353993945861,0.18860130345461398,9.999000099990002e-05,33
0.17613659648488383,0.05165632171762172,0.07629869404827254,0.27818511853266054,9.999000099990002e-05,34
0.06555771035753058,0.02337140798658257,0.021557532706607256,0.11202284538071074,0.0013998600139986002,35
0.09308728996258726,0.023771967426908083,0.048398166647459565,0.14155171004963382,9.999000099990002e-05,36
0.1687862657432355,0.039185216352858133,0.09393361156169969,0.24672991800804578,9.999000099990002e-05,37
0.03318400365311067,0.01860071390333768,-0.0016960190494774289,0.07067059537765659,0.031996800319968,38
0.10551714677813845,0.0326123031344696,0.04405514265955544,0.1706546479295669,0.00029997000299970003,39
0.15150822779478615,0.0333499250281467,0.08860111699498079,0.2186658273263681,9.999000099990002e-05,40
0.052479746835604635,0.01882598980657189,0.01590682542394686,0.09002877137392945,0.0020997900209979003,41
0.07402160506729943,0.03103071304667805,0.016839728762563705,0.13680589913586083,0.0046995300469953,42
0.1083898929925502,0.03491484824742255,0.043615852662549755,0.178515196026179,9.999000099990002e-05,43
0.18160139189406696,0.02983945722281677,0.12348551285572033,0.2396299444345531,9.999000099990002e-05,44
0.12264619513726797,0.042751372686613304,0.03973020120391627,0.20805814708411247,0.0006999300069993001,45
0.04628853969165952,0.01740341311780923,0.01334678717429548,0.0819550252208769,0.0023997600239976003,46
0.041283682311776225,0.01920810873956081,0.004878375800701692,0.07949742570965025,0.0124987501249875,47
0.17605992771003018,0.025708319702998625,0.1263530019770097,0.2274508717945641,9.999000099990002e-05,48
0.1147449332985871,0.023151517123429288,0.06909650113656962,0.15966814967115536,9.999000099990002e-05,49
0.10606011112440121,0.029353940120698446,0.04976350870327143,0.16372765750082918,0.00019998000199980003,50
0.11283182245613999,0.028384599693731152,0.05872264547004001,0.16930178116827124,9.999000099990002e-05,51
0.14526035606895632,0.02614240071234309,0.09489710790229496,0.1964774673474047,9.999000099990002e-05,52
0.20401051016090807,0.038274452886035336,0.13125244301809938,0.28062434520681273,9.999000099990002e-05,53
0.22355805121444627,0.03812933801020422,0.15104427703058607,0.3006202634377398,9.999000099990002e-05,54
0.2607122001406246,0.036281275836414204,0.18940974485335965,0.33181417571808497,9.999000099990002e-05,55
0.15704249182115965,0.023342599236828947,0.11128898466855167,0.20274802507384654,9.999000099990002e-05,56
0.2729049735591418,0.04424698569164909,0.18701239957111848,0.3612075073768737,9.999000099990002e-05,57
0.12209904758195139,0.02961211053698789,0.06582006790546935,0.18103024752952113,9.999000099990002e-05,58
0.07532528747869227,0.037318023177598976,0.007645748421868508,0.15131511873410403,0.0110988901109889,59
0.0895916586016535,0.02645364678641153,0.037705694513597836,0.1414159634610757,0.00019998000199980003,60
0.1567814050722169,0.026092399776768988,0.10668543258631522,0.20973071012009023,9.999000099990002e-05,61
0.2013333796991642,0.03934318870426148,0.13004471232081458,0.284053292706826,9.999000099990002e-05,62
0.10331449210901246,0.02738140278474137,0.05246734637899174,0.15991642831848163,9.999000099990002e-05,63
0.17596237951426463,0.034198978878270635,0.10826703532244766,0.24266986761167597,9.999000099990002e-05,64
0.014166291311179453,0.014418536324675633,-0.013178857323043072,0.04341718584898365,0.16278372162783722,65
0.11779139122337483,0.03029367854760448,0.05899306913609988,0.17826998388805995,9.999000099990002e-05,66
0.13814573228228264,0.02636565769922939,0.08912099046475715,0.19115525154078286,9.999000099990002e-05,67
0.06111540710908899,0.025368125012722835,0.014111421154209764,0.11242700309117243,0.005099490050994901,68
0.1909475518556396,0.04027206904763831,0.11528486552428802,0.27121514882528325,9.999000099990002e-05,69
0.20371699269728336,0.02976036891782206,0.14759560268241614,0.2640660133043162,9.999000099990002e-05,70
0.010327005291405946,0.017422493878361214,-0.022565408930214553,0.04515834239858498,0.2822717728227177,71
0.08684299074004369,0.02768123177317992,0.032973051087083344,0.14161579933889068,0.0004999500049995,72
0.16524718692881937,0.03210841140835246,0.10271947504020879,0.22801748399959548,9.999000099990002e-05,73
0.14498655789508613,0.029096938025398512,0.08910118013471424,0.20380600965831475,9.999000099990002e-05,74
0.09688389584735904,0.03855296341608435,0.022712741252882404,0.17235431485328867,0.003999600039996,75
0.13164093734337595,0.02954617017047707,0.0753649014598581,0.19087783334868327,9.999000099990002e-05,76
0.16722550801891076,0.03410075266973396,0.1015399321884383,0.2358367096547497,9.999000099990002e-05,77
0.09983489618034277,0.03295969553564579,0.039234217644267586,0.16689589483927852,0.00019998000199980003,78
0.020384678050560642,0.017747363141895657,-0.012408669687245726,0.0571726016586242,0.1217878212178782,79
0.09828511205108555,0.022688901935907762,0.05546048322044026,0.14395838232349417,9.999000099990002e-05,80
0.08867112729868205,0.030091048459815303,0.031499423417829735,0.1500857474227059,0.0006999300069993001,81
0.12091181619263064,0.03171323244493014,0.05754752656098848,0.18096402530335465,0.00019998000199980003,82
0.18963565956084177,0.053789612226824345,0.08671230080229446,0.29758900334368327,0.00019998000199980003,83
0.08877975756217303,0.032333767151341175,0.028700632897315535,0.15303669211593562,0.000999900009999,84
0.07501179327138209,0.029500628400091492,0.01885738113522196,0.1339341255966514,0.0024997500249975004,85
0.0897090430094178,0.028227964268761924,0.03557492419485521,0.1465650756015604,0.0004999500049995,86
0.11775687854472303,0.02271079552794775,0.07372688648886658,0.16396352489184998,9.999000099990002e-05,87
0.1150543185557992,0.03264827277812016,0.05197375425118328,0.17961736870550993,9.999000099990002e-05,88
