mean,std_err,ci_2.5,ci_97.5,p_value,word_index
0.10744548627145942,0.027226210459707363,0.05302635537772626,0.16042161725088058,9.999000099990002e-05,66
0.13935175568498492,0.025109160451019616,0.09275679714227443,0.1903558504699593,9.999000099990002e-05,67
0.16059040856990048,0.020046559532677463,0.12281006995687939,0.20074100698191644,9.999000099990002e-05,68
0.04865610617130083,0.013310364223377972,0.02373894569263516,0.0759825004508262,9.999000099990002e-05,69
0.24699186267103246,0.03372808604971426,0.18141558903880978,0.31522673775229,9.999000099990002e-05,70
0.12909149718485932,0.021609141813658125,0.08763750894068217,0.17244539508658352,9.999000099990002e-05,71
0.11643753719688243,0.01794430856000465,0.0818137227470047,0.15218284271130506,9.999000099990002e-05,72
0.29680663690691056,0.06627003475547455,0.1652737484303638,0.42357401168482445,9.999000099990002e-05,73
0.23099708417543308,0.02916713761140079,0.17490907813555992,0.288836974951514,9.999000099990002e-05,74
0.16264275962111163,0.027305890067548518,0.10903985000413838,0.21655620944011733,9.999000099990002e-05,75
0.18845507538460118,0.07045531036667337,0.05565412481718647,0.33089994114403914,0.00039996000399960006,76
0.1728081088744236,0.043285247961456205,0.09219939840027858,0.26017259165526496,9.999000099990002e-05,77
0.21190502215250331,0.027120633742519468,0.15838876364596355,0.26646418543116207,9.999000099990002e-05,78
0.18971298448479285,0.0563106765467315,0.08080683316970652,0.300661920545678,9.999000099990002e-05,79
0.10072971310684016,0.016970782802400754,0.06807311787184797,0.1342113493541647,9.999000099990002e-05,80
0.17566662931256255,0.020754647575110943,0.13451298280708315,0.2170234142767712,9.999000099990002e-05,81
0.2705501536166975,0.0672281839202584,0.1371262233907631,0.39830397690140473,9.999000099990002e-05,82
0.21196685243022376,0.05998612125587079,0.09541755428657975,0.3290737366539872,9.999000099990002e-05,83
0.21707231003270058,0.07565036697651076,0.07049493187811165,0.3649606911779305,0.0004999500049995,84
0.13899015088892802,0.05033326040702269,0.0508931787858708,0.24343718171106926,9.999000099990002e-05,85
0.047511347098413086,0.01232287325028831,0.024798719467094527,0.073352446679581,9.999000099990002e-05,86
0.20737322098317568,0.05780650318384658,0.0951752866933478,0.31794199833538117,9.999000099990002e-05,87
0.20112485349380924,0.02608526781386217,0.1525395321018617,0.2554562961468409,9.999000099990002e-05,88
0.24579651657036966,0.05843060837255781,0.12798200727566464,0.355397077862429,9.999000099990002e-05,89
